reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
f8d802c8-b7a7-43ec-bfad-6363d4d3510a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kenapa klw cek pajak kendaraan selalu server error ya...tolong dong di perbaiki....,1,2,1.2.40,2022-01-09 18:19:56,"Hi kak, mohon maaf atas ketidaknyamanannya. Mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #NL",2022-01-11 11:18:54,1.2.40
096a05f8-feee-460a-acfb-218f7bf5b453,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"saya sudah vaksin kedua dan sudah dapat tiket booster di peduli lindungi, kenapa di aplikasi JAKI status saya belum vaksin sama sekali, lantas bagaimana saya daftar boosternya? aplikasi pemerintah koq tidak saling link , data bisa tidak sama, tolong di perbaiki baru saya tambahin bintangnya",1,25,1.2.42,2022-03-04 14:52:51,"Hi kak, mohon maaf atas ketidaknyamanannya. Mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #IP",2022-03-04 18:09:20,1.2.42
d46d81fe-dcbb-4404-bee3-08881ae6ea52,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,JAKI adalah aplikasi yang bagus dari Pemprov DKI. Sangat berguna bagi kami yang sibuk namun ingin berpartisipasi dalam pembangunan kota Jakarta dan pengaduannya cepat diupdate dan ditangani. Salut 👍,5,6,1.2.54,2022-10-22 10:43:45,"Hi kak Shalahuddin Uth, terima kasih atas ulasannya ya. Kami akan terus berusaha untuk memberikan yang terbaik. Terima kasih telah menggunakan JAKI :) #AHL",2022-10-25 11:42:21,1.2.54
65257cac-4623-4806-9bee-84fa83d2db52,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tempat survei didalam aplikasi tidak berjalan dengan lancar. Saya harap bugnya segera diperbaiki,1,0,,2020-09-17 22:53:17,,,
76c71024-235d-425a-839c-39115a623eed,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Utk menu clm tolong di maximum kan, setiap isi data tiba tiba langsung kembali ke menu awal",2,0,1.1.34,2020-07-31 23:13:10,"Hai Jakizen, pastikan OS Android kamu terupdate (diatas versi 5.0/5.1) dan koneksi internet kamu stabil pada saat melakukan pengisian JakCLM. Terima Kasih",2020-08-03 10:04:41,1.1.34
1e796268-caf5-47ed-adff-021890bf45a9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,haloo. terima kasih telah memperbaiki masalah di aplikasi ini yang pernah saya alami. semoga kedepannya tetap lancar dan tidak ada masalah lagi🙏🏻,4,18,1.2.23,2021-09-03 18:58:19,"Hi kak, mohon maaf atas ketidaknyamanannya, kami akan berusaha untuk segera memperbaikinya :) #FA",2021-05-19 09:08:30,1.2.23
90d4a6be-4cb4-4155-a28a-c438ad26f2dc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Maaf Bintang Satu, Sejatinya Bintang 1 bukan untuk aplikasinya melainkan untuk tindak lanjut setelah pelaporannya. Appsnya layak dpt Bintang 5. >100 Laporan telah dibuat. Rata rata hasilnya Hanya Himbauan Aparat tanpa sanksi yg tegas. Pihak terlapor yg merasa dirugikan karna tindakannya selama ini (parkir liar menggunakan jalanan umum) telah dimaklumi tetangga. Orang yg ngakunya aparat sampe ngancem2 pidana gara2 saat TKP didatangi kosong /alias dikerjain pihak yg dilaporkan, marah ke yg lapor",1,55,1.1.40,2020-09-24 22:10:50,,,1.1.40
27dc1ba1-9573-4dd4-b5a0-a22aef6d12ee,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Semua ulasan tentang hasil test rata2 sama hasilnya.dan adminnya gk ada yg memberikan penjelasan yg memuaskan atas pertanyaan mengenai hasil tes yg sama? Ya klu begini wajar banyak yg berpikir aplikasi ini sebuah konspirasi DKI saat ini.,1,0,1.1.34,2020-08-10 19:46:07,,,1.1.34
cdd8ee31-62ab-4c18-8a15-eaec4bb78bb5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Izin , knp di hp ada pemberitahuan perangkat tidak kompatible u kirim laporan perangkat jaki?",5,0,3.0.9,2025-03-01 10:00:38,"Hi Kak, mohon maaf atas kendalanya. Kakak bisa pastikan software kakak sudah di versi terbaru ya! Jika masih terdapat kendala, kakak dapat menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #NAU",2025-03-05 08:54:58,3.0.9
7a51bbea-fb3a-4b41-bd49-ce76a9a4eb23,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Warga Jakarta wajib banget unduh aplikasi ini, Laporan seperti jalan berlubang, trotoar rusak dan lain-lain cepet banget di kerjakan. Terima kasih kepada seluruh petugas, sehat selalu untuk kalian semua.",5,2,4.0.17,2026-02-04 00:01:24,Halo Kak Stormzy 999. Terima kasih atas ulasannya. Jangan lupa untuk selalu gunakan aplikasi JAKI dalam keseharian kakak ya :) #FAN,2026-02-04 14:15:10,4.0.17
ef9f5cba-2d63-4e8c-87c9-59401f0f6839,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tentang jaki, suami, anak2 dan tetangga lingkungan saya infokan untuk membukanya. Peta lokasi banjir DKI sudah saya share, dan dapat dirasakan bermanfaat.",4,5,1.0.11,2020-01-13 20:04:47,,,1.0.11
3f2f2f00-c59e-4e5f-b43d-580ee5d1187e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"tidak bisa ke menu jaki vaksin, ini kenapa sih sudah seminggu lebih gabiza di akses menu vaksinnya 🥲 tolong dong diperbaiki.",3,4,1.2.62,2023-03-29 10:08:36,"Hi Kak Rebeckha Beckha, Mohon maaf saat ini pendaftaran vaksinasi melalui JAKI belum bisa dilakukan karena adanya migrasi data dari PeduliLindungi ke SATUSEHAT oleh Kementrian Kesehatan. Silahkan datang langsung ke fasilitas kesehatan terdekat. #FAN",2023-03-30 08:34:16,1.2.62
7d1cb69d-78f2-46ab-9171-47ec0db1f5d8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Elunya aja yg pda ga idep, kalo mau ngejelekin apk jaki bilang aja, ga usah make alesan kuota penuh atau sulit lah, gua vaksin lewat jaki daftar jam 10 vaksinnya jam 11, apa begitu sulit? Kan ngga. Contoh kya di gbk, bnyak yg bilang pas daftar kuota penuh, lah keluarga gua daftar pagi, siangnya berangkat ke GBK, haha. Gua domisi di tangerang untuk daftar vaksin di web yg di sediakan di tangerang hrus nunggu berminggu² buat nnggu dpt SMS doang, ya akhirnya pda daftrnya di jaki karna simple&mudah",5,8,1.2.22,2021-07-23 08:19:48,"Hi kak, Terima kasih atas ulasannya ya. Kami akan terus berusaha untuk memberikan yang terbaik :) #HB",2021-07-12 09:53:39,1.2.22
ef704342-5582-4df9-8b66-4d0c9000549a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi gak jelas, udah daftar ngisi data lengkap, malah alamat tempat vaksin tidak tersedia,dan tidak ada jadwal.",1,0,1.2.21,2021-07-05 18:03:44,,,1.2.21
cfc95fe1-c3b3-4228-bf3b-886e4621a055,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Setelah update tidak bisa filter lokasi terdekat untuk cek laporan warga.. semoga segera teratasi,2,0,3.0.4,2024-02-02 07:40:16,"Halo kak Herwanto, mohon maaf atas kendala yang dialami. Mohon dapat melampirkan screenshoot dan menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #LS",2024-02-05 09:11:52,3.0.4
c8943100-8cfb-4bd1-89fb-bca52ef90d37,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"aplikasi macam apa ini, cek pajak aja gak bisa muterrrrr terus...,!!!",1,0,,2026-07-21 15:45:07,"Hi Kak Badroddin, mohon maaf atas ketidaknyamanannya, saat ini sedang dilakukan peningkatan layanan di Aplikasi JAKI untuk meningkatkan pengalaman para pengguna, mohon dapat mengecek secara berkala, Terima kasih telah menggunakan JAKI :) #FF",2026-07-22 12:39:35,
a24ed832-7a29-486e-9b6b-760466b6f2bd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi sampah ini.. Semua dinyatakam tidak lolos untuk berpergian.. Aplikasi sampah digunaik sebagai ganti SIKM buat apa..makin aneh ini pemprov DKI aturan nya..,1,0,,2020-07-25 21:07:21,,,
207aa2e8-a8a1-425e-8063-8af9f6194bb7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Saya bikin laporan tertulis koneksi saya bermasalah padahal enggak sama sekali, apa aplikasinya yang eror",1,5,3.0.2,2023-09-26 17:13:12,"Hi Kak Rafika, mohon maaf atas ketidaknyamanannya. Mohon pastikan aplikasi JAKI kakak sudah versi terbaru dan jaringan internet kakak stabil ya. Jika masih ada kendala kakak bisa email ke dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #FAN",2023-09-29 10:58:47,3.0.2
dfa07b27-6149-4834-b7de-fc4f12c16cdf,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bikin akun baru n aktivasi nya by email. Tp di cek email tdk ada email aktivasi akun baru.,1,1,1.2.20,2021-06-22 16:02:03,"Hi kak, mohon maaf atas ketidaknyamanannya. Untuk mengatasi masalah ini, mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan masalah tersebut melalui email kami di dki@jakarta.go.id Terima kasih telah menggunakan JAKI :) #NL",2021-06-23 09:39:10,1.2.20
7f675060-9e3c-43d7-ab6f-0992540aba65,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"keren ,,good job jakarta ♥️",5,0,4.0.19,2026-04-29 14:22:52,"Hi, Kak Rusdiyana. Terima kasih atas ulasannya. Kami akan terus berusaha untuk memberikan yang terbaik :) #NAU",2026-04-30 13:28:04,4.0.19
dc462e04-d0f5-4922-ac72-47fc8b8de261,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aneh,, isi ClM aja susah,, masa dari tadi isi alamat trz padahal udh d isi alamat dengan lengkap dan benar,, tetep aja,, balik lagi balik lagi,, gk jelas..",1,6,1.2.16,2021-04-24 14:44:43,"Hi kak, terima kasih ya buat reviewnya. Kami akan terus berusaha memberikan yang terbaik :) #FA",2021-04-26 09:08:41,1.2.16
a9f7c9ba-2b3b-4957-894d-3d754a749d05,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kenapa disaat saya mau daftar vaksin ke dua tidak selalu masalah sambungan padahal WiFi saya lancar,3,1,1.2.23,2021-08-02 16:32:36,"Hi kak, mohon maaf atas ketidaknyamanannya. Mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #HB",2021-08-03 08:59:17,1.2.23
b293e615-3191-453c-aab2-fa1dbd26acac,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sebelum nya sudah di verifikasi, trus skarang di verifikasi kasi lagi... Kan kita mau daftar vaksin masak harus nunggu verifikasi lagi, sedang kan nanti kalo waktu vaksin nya lewat di suruh ulang vaksin lagi... Kalo bikin apk yang membantu lah, jangan malah ngerepotin, kita juga butuh di permudah, kapan rakyat bisa merasa enak di negara ini kalo semua urusan di persulit",1,4,1.2.45,2022-06-13 10:24:18,"Hi Kak Adam Rahmat, mohon maaf atas kendalanya. Kakak bisa pastikan jaringan internet kakak dalam keadaaan stabil, ya! Jika masih terdapat kendala, kakak dapat menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #AHL",2022-06-16 16:19:15,1.2.45
8df44e45-b458-4021-b2a7-0e5e8f30bdf6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,dari dulu bukan di perbaikilan aplikasi selalu ngelag kirim laporan masyarakat ke jaki apalagi jaringan selalu parah di aplikasi jaki ini,1,0,,2026-06-23 23:41:48,"Hai, Kak Farist Rifkyal. Mohon maaf atas kendala yang dialami. Jika masih mengalami kendala, kakak bisa kirim laporan permasalahan melalui email kami di dki@jakarta.go.id. Jangan lupa selalu gunakan JAKI dalam aktivitas keseharian kakak-kakak ya! :) #FF",2026-06-24 10:20:45,
d2c583bf-1547-4429-9f5c-8272828f4dec,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi apa ini bos...........disuruh daftar vaksin pilih lokasi semua penuh..........ngabisi anggaran aja ini aplikasi......bergunanya dimana..........tolong pak gubernur di cek kinerja staf anda.............jangan asal buat aplikasi.begitu banyak pegawai pemda apa gak ada yg liat aplikasi ini bisa apa nggak di pakai?....pantesan puskesmas banyak kerumunan orang mau vaksin,ternyata aplikasinya hanya penggembira doang biar di bilang keren........",1,8,1.2.21,2021-07-06 23:54:11,"Hai Kak, terima kasih atas review yang diberikan. Mohon maaf atas kendala yang dialami, saat ini tim kami sedang berupaya untuk mengoptimalisasi sistem agar dapat berjalan dengan baik. Silakan melakukan pengecekan secara berkala di JAKI dan https://corona.jakarta.go.id/id/kuota-vaksinasi-jaki untuk melihat kuota pada masing-masing faskes. #NRH",2021-07-07 13:08:33,1.2.21
e1db1f88-e2f3-4853-a0a9-ee09c27beda4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Mohon bantuannya. Saya mau mendaftarkan vaksin untuk istri saya tapi selalu muncul tulisan ""Maaf nama yang Anda masukan tidak sesuai dengan nik yang terdaftar"". Padahal saya check nama dan nik istri saya di pedulilindungi sudha sesuai dan termasuk calon penerima vaksin. Tapi kenapa di jaki seperti ini? Mohon bantuannya.",3,3,1.2.21,2021-07-13 12:12:30,"Hi kak, mohon maaf atas ketidaknyamanannya. Mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id Terima kasih telah menggunakan JAKI :) #AHL",2021-07-13 14:04:37,1.2.21
252a719a-1d02-47a9-b74c-5366af6e906b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Saya sangat terbantu menggunakan JAKI karena dengan JAKI saya bisa mendapatkan lokasi vaksinasi dosis 1 dan 2 yang deket dengan rumah. Cara menggunakan nya juga simple dan mudah. Semoga kedepannya JAKI bisa memunculkan fitur-fitur lainnya yg bisa bermanfaat lagi untuk warga Jakarta seperti fitur pendaftaran vaksinasi yang sangat berguna untuk warga yang mau vaksin.,5,7,1.2.23,2021-09-06 15:52:32,"Hi kak, Terima kasih atas ulasannya ya. Kami akan terus berusaha untuk memberikan yang terbaik :) #HB",2021-09-06 17:28:36,1.2.23
d2c8afc4-5659-4724-b795-70f27789efea,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Harusnya di buat komunikasi 2 jalur.. Masa cuma nunggu jawaban petugas n ga bisa membantahnya klo salah data.,1,5,1.2.10,2021-03-19 11:13:56,"Hi kak, mohon maaf atas ketidaknyamanannya, kami akan berusaha untuk segera memperbaikinya :) #FA",2021-03-25 09:44:41,1.2.10
a643d342-c51f-4f5d-9bd0-6402959dc471,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Katanya sampe jam 10, padahal saya nunggu dari jam 9 malah tutup semua pintu jaklingko nya, banyak juga yang ngelewatin saya doang, parah banget",1,0,3.0.3,2023-11-16 21:45:56,"Halo, Kak Andhika Nursalam. Mohon maaf atas ketidaknyamanannya. Untuk kendala yang kakak alami termasuk aduan dan kami memerlukan data pendukung. mohon untuk menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id. #AIR",2023-11-23 13:55:45,3.0.3
8dc7fd22-11cd-4d34-9033-dee713efc475,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Merepotkan,mau masuk akun sendiri mesti berkali kali memasukkan nomor KTP, aplikasi ini tidak user friendly",1,1,1.2.22,2021-07-24 22:19:29,"Hi kak, mohon maaf atas ketidaknyamanannya. Mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #AHL",2021-07-26 09:29:52,1.2.22
3383132b-a3e7-437f-9f81-9b776a40006e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Baik terima kasih atas jawabannya kak. Terus tingkatkan ya. Mungkin bisa disamakan tampilan di tiap device. Semangat, sekali lagi terima kasih",5,1,1.1.33,2020-07-22 09:44:24,"Hai Jakizen, kamu dapat mengakses jakCLM dengan cara klik icon ""Lainnya"" pada beranda, kemudian pilih fitur JakCo. Terima Kasih",2020-07-22 09:37:36,1.1.33
c9256acb-e2f4-40b0-8966-4da162a824d8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Kenapa applikasi jaki tidak bisa dibuka, lebih bagus applikasi QLUE, tpi skrg gak bisa dibuka juga",1,1,1.2.47,2022-07-23 17:07:49,"Hai, Kak Dwi Harto. Mohon maaf atas kendala yang dialami. Mohon kakak dapat kirimkan detail laporan serta foto screenshot aplikasi JAKI yang tidak dapat dibuka melalui email kami di dki@jakarta.go.id. Terima kasih ya! :) #AHL",2022-07-27 09:50:14,1.2.47
1a15ac0d-b856-41fe-8877-4d72850cf98a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi tolol,vaksin tgl jam dan tempatnya jelas. Tp pas Dateng udah gak ada pelayanan. Tutup aja nih aplikasi.",1,1,1.2.20,2021-06-28 13:44:25,,,1.2.20
48ec887f-ba32-4521-ae57-5aabc5df8d23,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Setelah install koq ga ada ikon nya, terus jalankan nya bagaimana? Kesimpulannya tidak kompatibel dengan hp saya.",1,0,1.2.47,2022-07-31 22:09:29,"Hai, Kak David. Mohon maaf atas kendala yang dialami. . Jika masih mengalami kendala, kakak bisa kirim laporan permasalahan melalui email kami di dki@jakarta.go.id. Jangan lupa selalu gunakan JAKI dalam aktivitas seharian kakak ya! :) #NAF",2022-08-01 09:43:39,1.2.47
2947457a-cfe3-4bc5-b9d6-ac00c455fede,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Saya tidak bisa verifikasi data dengan keterangan selalu gagal jaringan kartu saya telkomsel dan jaringan penuh. Tolong di perbaiki,1,2,1.2.40,2022-01-31 11:27:54,"Hi kak, mohon maaf atas ketidaknyamanannya. Mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #NL",2022-01-31 12:12:20,1.2.40
aa9ea5d7-0a61-4399-b52e-4e52771c9c6a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Untuk pelaporan kordinasinya via aplikasi cukup baik cepat tanggap oleh dinas terkait tapi tindakannya di lapangan cukup lama,2,1,3.0.6,2024-07-18 14:39:34,Hai Kak Ridwan Saputra. Terima kasih ya kritik dan sarannya. Jadi evaluasi buat kami untuk pengembangan JAKI kedepannya :) #MH,2024-07-22 09:38:22,3.0.6
beb6094c-4a95-493e-b36c-e9296d20e598,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tingkatkan akurasi, kecepatan akses, fitur, dan rampingkan ukurannya.",2,1,1.2.23,2021-08-02 10:52:48,"Hi kak, Terima kasih atas ulasannya ya. Kami akan terus berusaha untuk memberikan yang terbaik :) #FA",2021-07-19 14:37:16,1.2.23
84db7847-6be9-46de-bd01-d10f19fee8e8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasinya tidak membantu sama sekali, bukannnya mempermudah malah mempersulit. Useless",1,1,1.2.23,2021-09-16 20:34:07,"Hi kak, mohon maaf atas ketidaknyamanannya. Mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #TA",2021-09-17 09:06:13,1.2.23
879d3dd6-5dbe-45c4-87f8-41986bac41f7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Kenapa setiap mau ngisi jenis kelamin gak bisaa? Padahal udh berkali"" lepas downlod apk ini, internet ada versi hp 5.1 masih tetep gak bisa",1,1,1.1.35,2020-08-18 13:22:48,"Hai JAKIzen, mohon untuk dilakukan upgrade kembali aplikasi JAKI kamu, agar kamu bisa mendapatkan informasi dan menikmati layanan yang diberikian Pemprov DKI Jakarta untuk memenuhi kebutuhanmu sehari-hari. Terima Kasih",2020-10-20 14:51:13,1.1.35
af618061-73a7-4f2c-ba74-fb14a8cf3703,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"""Login error saat ini server sedang sibuk"" selalu seperti itu saat login, terkadang log out dengan sendirinya.",1,2,,2022-12-13 17:42:28,"Hi, Kak Muryati 011. Terima kasih atas sarannya dan mohon maaf atas ketidaknyamanannya untuk meningkatkan pelayanan, aplikasi JAKI sedang mengalami perbaikan dan tidak dapat diakses untuk sementara waktu, kami selalu berusaha menjadikan JAKI lebih baik bagi pengguna kami :) #IP",2022-12-14 15:52:24,
961edf2e-05b2-4fd2-b0e3-d2f1e8af5c23,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Mau coba isi JakCLM, tapi isian yg Dropdown nya lama banget munculnya, tolong diperbaiki.",2,0,1.1.35,2020-08-27 21:53:23,,,1.1.35
e031cbb7-cc84-4e93-be24-98d054eb20b9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Jaki nya udh bagus, tapi setelah update fitur scan barcode buat check in dan check outnya kok ga ada ya?",5,10,1.2.51,2022-09-07 08:43:58,"Hi kak, Terima kasih atas ulasannya ya. Kami akan terus berusaha untuk memberikan yang terbaik :) #NL

",2021-11-29 09:47:42,1.2.51
